PAR_Total,Label,Recycle,EQP_ID1,EQP_ID2,EQP_ID3,RECIPE_ID3,EQP_ID4,MAINPD_ID_1,MAINPD_ID_2
178,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
122,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
110,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
143,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
147,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
5224,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
2621,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
1351,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
3891,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
3808,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
3882,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
319,G,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
1130,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
7383,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
1444,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
2029,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
57472,B,0,HIN4,GMR7,JSG1,DCLN1,KP27,R2,R13
